block,street_name,average_floor_area_sqm,max_floor_area_sqm,min_floor_area_sqm
810,YISHUN RING RD,116.83,131.0,83.0
812,YISHUN RING RD,103.0,122.0,84.0
624,YISHUN RING RD,100.94,123.0,83.0
60,CHAI CHEE RD,79.97,105.0,75.0
518,BEDOK NTH AVE 2,92.0,92.0,92.0
138,BEDOK RESERVOIR RD,85.0,104.0,64.0
133,BEDOK RESERVOIR RD,89.68,103.0,84.0
130,BEDOK RESERVOIR RD,145.26,158.0,143.0
196,BISHAN ST 13,104.59,123.0,84.0
101,BISHAN ST 12,126.0,163.0,121.0
505,BT BATOK ST 52,63.41,69.0,60.0
348,BT BATOK ST 34,97.03,122.0,84.0
511,BT BATOK ST 52,98.67,122.0,84.0
532,BT BATOK ST 51,94.95,122.0,83.0
351,BT BATOK ST 34,150.71,154.0,147.0
542,BT BATOK ST 52,146.69,152.0,146.0
11,REDHILL CL,58.58,60.0,57.0
50,MOH GUAN TER,88.92,176.0,75.0
3,TIONG BAHRU RD,89.0,89.0,89.0
50,HOY FATT RD,99.71,122.0,84.0
51,LENGKOK BAHRU,99.68,122.0,84.0
229,PENDING RD,79.07,107.0,73.0
102,GANGSA RD,80.69,107.0,73.0
217,PETIR RD,88.6,104.0,84.0
321,UBI AVE 1,68.32,89.0,64.0
131,GEYLANG EAST AVE 1,148.04,153.0,145.0
133,GEYLANG EAST AVE 1,145.35,152.0,144.0
323,HOUGANG AVE 5,78.5,92.0,67.0
356,HOUGANG AVE 7,74.72,93.0,67.0
696,HOUGANG ST 61,84.89,107.0,74.0
662,HOUGANG AVE 4,87.95,107.0,74.0
618,HOUGANG AVE 8,91.26,104.0,84.0
245,HOUGANG ST 22,118.68,125.0,98.0
513,HOUGANG AVE 10,97.25,121.0,84.0
435,JURONG WEST ST 42,97.69,111.0,74.0
112,LOR 3 GEYLANG,105.29,107.0,104.0
120,SIMEI ST 1,112.67,128.0,104.0
849,TAMPINES ST 83,75.19,89.0,64.0
151,SIMEI ST 1,103.32,122.0,84.0
124,SIMEI ST 1,108.9,123.0,84.0
238,LOR 1 TOA PAYOH,113.91,123.0,103.0
622,YISHUN RING RD,84.8,107.0,73.0
806,YISHUN RING RD,84.67,108.0,74.0
798,YISHUN RING RD,115.79,124.0,83.0
612,YISHUN ST 61,102.54,121.0,83.0
791,YISHUN AVE 2,142.48,146.0,141.0
614,YISHUN ST 61,143.42,147.0,142.0
408,ANG MO KIO AVE 10,68.0,68.0,68.0
451,ANG MO KIO AVE 10,71.21,83.0,68.0
527,BEDOK NTH ST 3,74.92,136.0,68.0
111,BEDOK RESERVOIR RD,80.42,96.0,67.0
114,BISHAN ST 12,91.03,105.0,84.0
178,BISHAN ST 13,97.57,123.0,83.0
125,BISHAN ST 12,102.63,121.0,83.0
172,BISHAN ST 13,96.66,121.0,83.0
149,BISHAN ST 11,98.32,122.0,84.0
174,BISHAN ST 13,149.84,153.0,146.0
508,BT BATOK ST 52,73.11,89.0,64.0
347,BT BATOK ST 34,69.86,88.0,64.0
34,KIM CHENG ST,87.5,88.0,75.0
9,TIONG BAHRU RD,86.2,89.0,75.0
36,CASSIA CRES,64.59,127.0,59.0
517,HOUGANG AVE 10,72.31,89.0,64.0
531,HOUGANG AVE 6,97.44,121.0,84.0
494,JURONG WEST ST 41,64.43,84.0,64.0
104,JLN DUSUN,91.26,99.0,90.0
470,PASIR RIS DR 6,110.73,123.0,103.0
70,C'WEALTH DR,52.0,52.0,52.0
148,SERANGOON NTH AVE 1,148.27,152.0,144.0
897,TAMPINES ST 81,112.72,129.0,103.0
439,TAMPINES ST 43,73.06,89.0,64.0
855,TAMPINES ST 83,98.23,122.0,84.0
18,JOO SENG RD,103.99,106.0,102.0
630,YISHUN ST 61,87.66,107.0,73.0
802,YISHUN RING RD,84.4,108.0,74.0
627,YISHUN ST 61,90.37,107.0,73.0
779,YISHUN AVE 2,74.4,84.0,64.0
807,YISHUN RING RD,74.76,89.0,64.0
607,YISHUN ST 61,103.65,121.0,83.0
611,YISHUN ST 61,144.38,147.0,142.0
606,YISHUN ST 61,144.19,147.0,142.0
227,BISHAN ST 23,113.1,139.0,103.0
191,BISHAN ST 13,104.73,123.0,83.0
190,BISHAN ST 13,126.24,163.0,121.0
164,BISHAN ST 13,123.6,131.0,104.0
119,BISHAN ST 12,146.11,151.0,143.0
103,BISHAN ST 12,123.68,163.0,121.0
186,BISHAN ST 13,145.74,153.0,142.0
187,BISHAN ST 13,146.3,153.0,142.0
533,BT BATOK ST 51,66.01,139.0,60.0
137,BT BATOK WEST AVE 6,91.12,97.0,72.0
413,BT BATOK WEST AVE 4,70.47,89.0,64.0
419,BT BATOK WEST AVE 2,102.84,130.0,83.0
426,BT BATOK WEST AVE 2,109.06,130.0,83.0
353,BT BATOK ST 34,150.5,154.0,147.0
94,HAVELOCK RD,118.0,118.0,118.0
113,PENDING RD,85.96,107.0,73.0
126,PENDING RD,84.58,107.0,73.0
110,GANGSA RD,111.04,132.0,83.0
688,HOUGANG ST 61,85.24,107.0,74.0
658,HOUGANG AVE 8,85.98,107.0,74.0
660,HOUGANG AVE 8,87.29,107.0,74.0
514,HOUGANG AVE 10,74.08,89.0,64.0
687,HOUGANG ST 61,78.71,89.0,64.0
697,HOUGANG ST 61,85.46,90.0,84.0
521,HOUGANG AVE 6,101.15,121.0,84.0
430,HOUGANG AVE 6,149.28,154.0,146.0
352,JURONG EAST ST 31,77.76,90.0,74.0
929,JURONG WEST ST 92,86.17,107.0,73.0
123,MCNAIR RD,71.91,95.0,64.0
122,PASIR RIS ST 11,110.73,132.0,103.0
244,SERANGOON AVE 2,75.37,89.0,64.0
146,SERANGOON NTH AVE 1,90.68,103.0,83.0
827,TAMPINES ST 81,71.05,83.0,67.0
844,TAMPINES ST 82,71.5,89.0,64.0
447,TAMPINES ST 42,94.0,104.0,84.0
416,TAMPINES ST 41,89.29,104.0,84.0
453,TAMPINES ST 42,102.82,122.0,84.0
124,POTONG PASIR AVE 1,159.57,166.0,151.0
236,LOR 1 TOA PAYOH,146.66,153.0,143.0
777,YISHUN AVE 2,69.72,82.0,64.0
801,YISHUN RING RD,69.92,89.0,64.0
646,YISHUN ST 61,90.88,104.0,84.0
838,YISHUN ST 81,112.8,127.0,104.0
343,YISHUN AVE 11,109.32,129.0,86.0
743,YISHUN AVE 5,76.75,93.0,67.0
625,YISHUN ST 61,99.48,121.0,83.0
658,YISHUN AVE 4,107.86,130.0,83.0
651,YISHUN AVE 4,100.2,121.0,83.0
602,YISHUN ST 61,100.23,121.0,83.0
647,YISHUN ST 61,101.09,121.0,83.0
325,YISHUN CTRL,145.78,153.0,142.0
119,BEDOK RESERVOIR RD,92.92,98.0,91.0
128,BT BATOK WEST AVE 6,75.05,98.0,67.0
409,BT BATOK WEST AVE 4,76.46,99.0,68.0
531,BT BATOK ST 51,103.13,124.0,83.0
71,REDHILL RD,54.0,54.0,54.0
54,LENGKOK BAHRU,91.48,122.0,84.0
644,HOUGANG AVE 8,63.78,69.0,60.0
695,HOUGANG ST 61,87.96,107.0,74.0
698,HOUGANG ST 61,67.66,89.0,64.0
693,HOUGANG ST 61,85.92,90.0,84.0
694,HOUGANG ST 61,68.71,89.0,64.0
612,HOUGANG AVE 8,99.92,121.0,84.0
45,TEBAN GDNS RD,148.04,152.0,144.0
15,ST. GEORGE'S RD,91.26,92.0,91.0
124,MCNAIR RD,77.26,95.0,64.0
42,STIRLING RD,120.43,123.0,120.0
152,SERANGOON NTH AVE 1,68.39,86.0,63.0
314,SERANGOON AVE 2,83.95,93.0,67.0
331,SERANGOON AVE 3,97.42,122.0,84.0
403,TAMPINES ST 41,75.99,141.0,60.0
134,SIMEI ST 1,103.79,123.0,84.0
458,TAMPINES ST 42,99.82,122.0,84.0
154,SIMEI ST 1,109.18,123.0,84.0
144,POTONG PASIR AVE 2,106.26,114.0,103.0
628,YISHUN ST 61,85.89,107.0,73.0
172,YISHUN AVE 7,80.73,131.0,64.0
403,YISHUN AVE 6,91.45,104.0,84.0
129,BEDOK RESERVOIR RD,75.74,104.0,64.0
133,BISHAN ST 12,70.8,91.0,64.0
242,BISHAN ST 22,121.06,136.0,103.0
104,BISHAN ST 12,71.71,89.0,64.0
128,BISHAN ST 12,122.83,150.0,121.0
134,BISHAN ST 12,146.74,151.0,143.0
416,BT BATOK WEST AVE 4,84.94,107.0,73.0
358,BT BATOK ST 31,90.67,104.0,84.0
527,BT BATOK ST 51,73.96,88.0,64.0
541,BT BATOK ST 52,90.18,122.0,84.0
344,BT BATOK ST 34,149.53,154.0,143.0
46,LENGKOK BAHRU,114.43,137.0,103.0
115,PENDING RD,84.92,107.0,73.0
123,PENDING RD,84.69,107.0,73.0
128,PENDING RD,84.38,107.0,73.0
107,GANGSA RD,146.51,151.0,144.0
123,TECK WHYE LANE,110.69,121.0,103.0
132,GEYLANG EAST AVE 1,145.9,152.0,144.0
665,HOUGANG AVE 4,86.93,107.0,74.0
685,HOUGANG ST 61,68.52,128.0,64.0
526,HOUGANG AVE 6,100.46,121.0,84.0
315,JURONG EAST ST 32,88.19,114.0,74.0
121,MCNAIR RD,108.27,130.0,103.0
30,JLN BAHAGIA,103.81,122.0,84.0
214,SERANGOON AVE 4,76.26,93.0,67.0
828,TAMPINES ST 81,73.44,83.0,67.0
906,TAMPINES AVE 4,105.59,111.0,104.0
155,SIMEI RD,114.02,128.0,104.0
456,TAMPINES ST 42,99.84,122.0,84.0
451,TAMPINES ST 42,96.04,122.0,84.0
140,MARSILING RD,93.57,99.0,91.0
321,YISHUN CTRL,89.26,108.0,74.0
653,YISHUN AVE 4,89.56,104.0,84.0
634,YISHUN ST 61,89.95,104.0,84.0
312,YISHUN RING RD,90.82,104.0,84.0
714,YISHUN ST 71,71.54,88.0,64.0
867,YISHUN ST 81,90.32,104.0,84.0
620,YISHUN RING RD,100.35,121.0,83.0
619,YISHUN RING RD,100.48,121.0,83.0
644,YISHUN ST 61,104.81,123.0,83.0
446,ANG MO KIO AVE 10,69.73,83.0,68.0
706,BEDOK NTH RD,91.16,92.0,91.0
124,BEDOK RESERVOIR RD,88.47,103.0,84.0
132,BISHAN ST 12,70.81,89.0,64.0
145,BISHAN ST 11,98.35,122.0,84.0
136,BISHAN ST 12,99.07,130.0,84.0
138,BISHAN ST 12,100.37,130.0,84.0
539,BT BATOK ST 52,82.33,107.0,73.0
334,BT BATOK ST 32,97.46,122.0,84.0
125,PENDING RD,84.77,107.0,73.0
7,TECK WHYE AVE,132.0,132.0,132.0
40,SIMS DR,113.03,124.0,103.0
529,HOUGANG AVE 6,86.46,108.0,74.0
528,HOUGANG AVE 6,85.17,108.0,74.0
667,HOUGANG AVE 4,87.47,107.0,74.0
680,HOUGANG AVE 8,90.58,104.0,84.0
532,HOUGANG AVE 6,96.69,121.0,84.0
640,HOUGANG AVE 8,152.0,154.0,148.0
522,HOUGANG AVE 6,145.63,151.0,145.0
122,MCNAIR RD,96.22,130.0,64.0
108,MCNAIR RD,105.16,130.0,64.0
110,MCNAIR RD,144.06,158.0,140.0
127,SERANGOON NTH AVE 1,92.51,106.0,91.0
202,SERANGOON CTRL,104.19,125.0,84.0
404,TAMPINES ST 41,81.39,104.0,64.0
409,TAMPINES ST 41,90.19,104.0,84.0
20,JOO SENG RD,147.29,155.0,146.0
113,WOODLANDS ST 13,92.05,96.0,91.0
763,YISHUN ST 72,67.44,82.0,64.0
264,YISHUN ST 22,74.68,104.0,64.0
780,YISHUN RING RD,75.9,89.0,64.0
744,BEDOK RESERVOIR RD,72.88,82.0,67.0
146,BISHAN ST 11,96.32,122.0,84.0
117,BISHAN ST 12,122.4,163.0,121.0
135,BISHAN ST 12,124.8,163.0,121.0
194,BISHAN ST 13,125.6,163.0,121.0
153,BISHAN ST 13,106.1,130.0,84.0
530,BT BATOK ST 51,73.52,88.0,64.0
44,LENGKOK BAHRU,139.27,141.0,137.0
118,PENDING RD,84.68,107.0,73.0
108,GANGSA RD,83.59,103.0,73.0
275,BANGKIT RD,90.32,104.0,84.0
671,HOUGANG AVE 8,82.64,107.0,74.0
506,HOUGANG AVE 8,88.74,104.0,84.0
690,HOUGANG ST 61,99.11,121.0,84.0
527,HOUGANG AVE 6,99.86,121.0,84.0
520,HOUGANG AVE 6,74.85,89.0,64.0
156,HOUGANG ST 11,118.39,126.0,97.0
643,HOUGANG AVE 8,120.0,120.0,120.0
634,HOUGANG AVE 8,146.84,154.0,140.0
43,JLN BAHAGIA,128.79,261.0,100.0
44,JLN BAHAGIA,141.4,185.0,85.0
54,JLN MA'MOR,116.04,261.0,88.0
411,PASIR RIS DR 6,110.21,128.0,103.0
420,SERANGOON CTRL,108.55,123.0,93.0
883,TAMPINES ST 84,85.65,107.0,74.0
131,SIMEI ST 1,110.79,128.0,104.0
130,SIMEI ST 1,107.01,123.0,84.0
112,SIMEI ST 1,108.8,123.0,84.0
117,SIMEI ST 1,106.6,123.0,84.0
171,YISHUN AVE 7,84.95,131.0,64.0
636,YISHUN ST 61,98.38,121.0,83.0
603,YISHUN ST 61,102.39,123.0,83.0
792,YISHUN RING RD,143.28,147.0,142.0
122,BEDOK RESERVOIR RD,89.81,103.0,84.0
192,BISHAN ST 13,121.81,149.0,120.0
504,BT BATOK ST 52,64.17,129.0,60.0
25,LIM LIAK ST,86.47,88.0,75.0
230,PENDING RD,82.39,107.0,73.0
239,BT PANJANG RING RD,147.15,155.0,142.0
372,CLEMENTI AVE 4,115.79,123.0,98.0
120,GEYLANG EAST CTRL,91.18,92.0,91.0
669,HOUGANG AVE 8,83.39,107.0,74.0
530,HOUGANG AVE 6,75.65,89.0,64.0
648,HOUGANG AVE 8,87.44,105.0,84.0
633,HOUGANG AVE 8,148.74,154.0,142.0
349,JURONG EAST AVE 1,77.41,90.0,74.0
222,JURONG EAST ST 21,87.68,100.0,67.0
977,JURONG WEST ST 93,110.29,121.0,104.0
53,KENT RD,91.65,96.0,91.0
119,PASIR RIS ST 11,109.94,132.0,103.0
7,SELETAR WEST FARMWAY 6,92.0,92.0,92.0
142,SERANGOON NTH AVE 1,147.83,152.0,144.0
203,TAMPINES ST 21,83.51,133.0,75.0
434,TAMPINES ST 43,83.68,108.0,74.0
201E,TAMPINES ST 23,74.42,136.0,68.0
220,TAMPINES ST 24,80.26,98.0,67.0
944,TAMPINES AVE 5,145.3,149.0,142.0
252,YISHUN RING RD,88.68,105.0,84.0
237,YISHUN RING RD,83.34,134.0,67.0
660,YISHUN AVE 4,91.22,104.0,84.0
167,YISHUN RING RD,98.41,121.0,84.0
259,YISHUN ST 22,95.77,122.0,84.0
637,YISHUN ST 61,101.98,121.0,83.0
147,BISHAN ST 11,94.0,122.0,84.0
219,PETIR RD,85.51,107.0,73.0
105,GANGSA RD,73.82,88.0,64.0
439,FAJAR RD,112.59,121.0,104.0
111,GANGSA RD,112.6,132.0,83.0
129,PENDING RD,147.02,151.0,144.0
691,HOUGANG ST 61,69.83,89.0,64.0
647,HOUGANG AVE 8,148.14,151.0,146.0
533,HOUGANG AVE 6,145.23,151.0,145.0
262,JURONG EAST ST 24,77.64,96.0,68.0
917,JURONG WEST ST 91,86.85,107.0,73.0
62,JLN MA'MOR,86.44,130.0,81.0
109,MCNAIR RD,108.76,130.0,103.0
120,MCNAIR RD,98.08,130.0,64.0
101,PASIR RIS ST 12,146.76,154.0,146.0
240,SERANGOON AVE 2,92.59,105.0,84.0
825,TAMPINES ST 81,72.9,166.0,67.0
132,SIMEI ST 1,72.12,91.0,64.0
126,SIMEI ST 1,108.24,123.0,84.0
895,TAMPINES ST 81,146.78,154.0,146.0
94,LOR 4 TOA PAYOH,60.6,69.0,60.0
126,POTONG PASIR AVE 1,159.33,166.0,151.0
311,YISHUN RING RD,90.85,104.0,84.0
829,YISHUN ST 81,85.69,107.0,73.0
613,YISHUN ST 61,101.32,121.0,83.0
529,ANG MO KIO AVE 10,85.0,85.0,85.0
127,BEDOK RESERVOIR RD,76.53,104.0,64.0
506,BISHAN ST 11,112.12,127.0,103.0
166,BISHAN ST 13,101.73,122.0,84.0
137,BISHAN ST 12,163.8,169.0,147.0
220,PETIR RD,85.33,107.0,73.0
21,HAIG RD,75.27,99.0,68.0
637,HOUGANG AVE 8,88.48,105.0,84.0
672,HOUGANG AVE 8,74.94,89.0,64.0
650,HOUGANG AVE 8,89.33,105.0,84.0
635,HOUGANG AVE 8,89.82,105.0,84.0
641,HOUGANG AVE 8,120.0,120.0,120.0
638,HOUGANG AVE 8,149.78,154.0,148.0
228,JURONG EAST ST 21,100.83,122.0,84.0
56,JLN MA'MOR,87.44,179.0,78.0
119,MCNAIR RD,101.4,130.0,83.0
884,TAMPINES ST 83,83.83,107.0,74.0
821,TAMPINES ST 81,71.0,83.0,67.0
881,TAMPINES ST 84,85.89,107.0,74.0
885,TAMPINES ST 83,87.38,107.0,74.0
224,SIMEI ST 4,113.5,126.0,104.0
114,SIMEI ST 1,107.61,123.0,84.0
113,SIMEI ST 1,105.85,123.0,84.0
455,TAMPINES ST 42,102.86,122.0,84.0
882,TAMPINES ST 84,114.98,126.0,104.0
239,LOR 1 TOA PAYOH,114.56,123.0,103.0
804,WOODLANDS ST 81,147.31,152.0,146.0
811,YISHUN RING RD,68.41,78.0,64.0
393,YISHUN AVE 6,84.72,108.0,73.0
394,YISHUN AVE 6,87.75,108.0,73.0
666A,YISHUN AVE 4,98.68,121.0,83.0
522,ANG MO KIO AVE 5,91.31,92.0,91.0
123,BEDOK RESERVOIR RD,90.95,103.0,84.0
241,BISHAN ST 22,117.07,141.0,101.0
154,BISHAN ST 13,96.72,121.0,84.0
116,PENDING RD,83.13,103.0,73.0
206,CHOA CHU KANG CTRL,111.91,122.0,104.0
340,UBI AVE 1,110.55,122.0,83.0
525,HOUGANG AVE 6,95.65,122.0,83.0
656,HOUGANG AVE 8,147.62,152.0,146.0
925,JURONG WEST ST 92,84.64,107.0,73.0
29,JLN BAHAGIA,96.0,122.0,84.0
230,SIMEI ST 4,111.8,128.0,104.0
224,TAMPINES ST 23,83.28,98.0,67.0
129,SIMEI ST 1,107.93,126.0,84.0
137,SIMEI ST 1,96.62,122.0,84.0
119,SIMEI ST 1,112.57,128.0,104.0
825,YISHUN ST 81,86.22,107.0,73.0
656,YISHUN AVE 4,79.05,91.0,64.0
853,YISHUN RING RD,86.12,108.0,74.0
399,YISHUN AVE 6,87.4,108.0,73.0
386,YISHUN RING RD,115.13,127.0,104.0
391,YISHUN AVE 6,144.01,146.0,142.0
666,YISHUN AVE 4,168.58,179.0,147.0
610,BEDOK RESERVOIR RD,73.74,101.0,67.0
102,BEDOK RESERVOIR RD,76.36,96.0,67.0
157,BISHAN ST 13,122.07,131.0,104.0
236,BT PANJANG RING RD,88.64,104.0,84.0
121,PENDING RD,111.44,131.0,84.0
342,UBI AVE 1,69.64,88.0,64.0
848,SIMS AVE,84.3,93.0,83.0
642,HOUGANG AVE 8,62.94,69.0,60.0
652,HOUGANG AVE 8,63.73,69.0,60.0
655,HOUGANG AVE 8,120.0,120.0,120.0
215A,JURONG EAST ST 21,79.75,97.0,67.0
446,PASIR RIS DR 6,106.91,126.0,93.0
540,PASIR RIS ST 51,143.97,145.0,143.0
129,PASIR RIS ST 11,146.58,154.0,142.0
408,PASIR RIS DR 6,146.98,152.0,145.0
862,TAMPINES ST 83,111.92,127.0,104.0
150,SIMEI ST 1,107.73,123.0,84.0
862A,TAMPINES ST 83,111.65,127.0,104.0
864A,TAMPINES ST 83,113.59,127.0,104.0
858A,TAMPINES AVE 5,114.07,127.0,104.0
476,TAMPINES ST 44,129.04,163.0,64.0
863,TAMPINES ST 83,147.47,154.0,146.0
860,TAMPINES AVE 5,146.93,154.0,146.0
460,TAMPINES ST 42,155.58,166.0,132.0
802,WOODLANDS ST 81,97.17,121.0,83.0
839,YISHUN ST 81,85.55,107.0,73.0
659,YISHUN AVE 4,77.29,91.0,64.0
868,YISHUN ST 81,90.72,104.0,84.0
852,YISHUN ST 81,88.8,108.0,74.0
166,YISHUN RING RD,96.05,121.0,83.0
440,YISHUN AVE 11,92.97,104.0,84.0
663,YISHUN AVE 4,101.25,121.0,83.0
132,BEDOK RESERVOIR RD,89.48,103.0,84.0
155,BISHAN ST 13,123.01,131.0,104.0
158,BISHAN ST 13,123.82,131.0,104.0
7,TIONG BAHRU RD,83.0,89.0,75.0
208,PETIR RD,88.57,104.0,84.0
226,PENDING RD,87.8,104.0,84.0
254,BANGKIT RD,147.48,155.0,146.0
534,HOUGANG ST 52,107.01,118.0,103.0
636,HOUGANG AVE 8,89.25,105.0,84.0
12,ST. GEORGE'S RD,100.89,104.0,90.0
475,PASIR RIS DR 6,106.64,122.0,103.0
565,PASIR RIS ST 51,119.82,123.0,104.0
857B,TAMPINES ST 83,112.12,126.0,104.0
859,TAMPINES AVE 5,112.98,127.0,104.0
859A,TAMPINES AVE 5,113.32,127.0,104.0
860A,TAMPINES AVE 5,109.0,122.0,104.0
127,SIMEI ST 1,105.93,123.0,84.0
148,SIMEI ST 1,100.21,123.0,84.0
153,SIMEI ST 1,103.15,122.0,84.0
133,SIMEI ST 1,100.8,122.0,84.0
858B,TAMPINES AVE 5,116.07,127.0,104.0
861,TAMPINES AVE 5,114.05,127.0,104.0
858,TAMPINES AVE 5,147.22,154.0,146.0
133,POTONG PASIR AVE 1,157.0,161.0,149.0
257,KIM KEAT AVE,148.33,153.0,146.0
304,YISHUN CTRL,86.91,108.0,74.0
303,YISHUN CTRL,86.26,108.0,74.0
397,YISHUN AVE 6,87.63,108.0,73.0
302,YISHUN CTRL,112.36,122.0,104.0
786,YISHUN RING RD,113.11,128.0,84.0
787,YISHUN RING RD,109.48,129.0,84.0
305,YISHUN CTRL,114.84,122.0,104.0
308,YISHUN RING RD,112.97,122.0,104.0
826,YISHUN ST 81,143.8,146.0,142.0
824,YISHUN ST 81,144.07,146.0,142.0
877,YISHUN ST 81,143.59,146.0,142.0
605,YISHUN ST 61,105.59,163.0,64.0
148,BISHAN ST 11,113.1,165.0,64.0
5,TIONG BAHRU RD,77.8,89.0,75.0
132,CASHEW RD,82.91,107.0,73.0
221,PENDING RD,84.87,107.0,73.0
249,BANGKIT RD,83.29,107.0,73.0
7,TOH YI DR,145.52,154.0,142.0
246,HOUGANG ST 22,72.2,93.0,67.0
136,LOR AH SOO,142.0,150.0,138.0
834,HOUGANG CTRL,150.58,162.0,147.0
1,KG KAYU RD,61.93,62.0,56.0
468,PASIR RIS DR 6,109.49,123.0,103.0
139,SERANGOON NTH AVE 2,112.19,130.0,92.0
108,SIMEI ST 1,112.3,128.0,104.0
149,SIMEI ST 1,102.91,122.0,84.0
457,TAMPINES ST 42,100.9,122.0,84.0
876,YISHUN ST 81,101.41,121.0,83.0
835,YISHUN ST 81,112.41,122.0,104.0
864,YISHUN AVE 4,113.86,127.0,86.0
133,ANG MO KIO AVE 3,76.45,98.0,73.0
160,BISHAN ST 13,145.67,149.0,144.0
365,BT BATOK ST 31,93.0,104.0,84.0
328,BT BATOK ST 33,75.2,89.0,64.0
513,BT BATOK ST 52,92.81,122.0,84.0
205,PETIR RD,81.12,103.0,73.0
216,PETIR RD,82.07,103.0,73.0
120,PENDING RD,107.58,131.0,84.0
144,TECK WHYE LANE,121.53,132.0,103.0
134,GEYLANG EAST AVE 1,97.5,123.0,84.0
625,HOUGANG AVE 8,71.33,89.0,64.0
678,HOUGANG AVE 8,70.75,89.0,64.0
649,HOUGANG AVE 8,120.0,120.0,120.0
653,HOUGANG AVE 8,120.0,120.0,120.0
346,JURONG EAST ST 31,74.0,74.0,74.0
932,JURONG WEST ST 92,112.86,127.0,103.0
112,MCNAIR RD,97.84,130.0,64.0
60,JLN BAHAGIA,148.21,241.0,92.0
48,JLN BAHAGIA,95.41,152.0,78.0
898,TAMPINES ST 81,81.85,107.0,74.0
826,TAMPINES ST 81,73.81,193.0,67.0
878,TAMPINES AVE 8,83.02,107.0,74.0
231,TAMPINES ST 21,77.18,97.0,67.0
857A,TAMPINES ST 83,113.97,127.0,104.0
489A,TAMPINES ST 45,112.44,121.0,104.0
161,WOODLANDS ST 13,81.64,107.0,73.0
767,YISHUN AVE 3,70.63,81.0,64.0
872,YISHUN ST 81,115.25,127.0,104.0
880,YISHUN ST 81,114.53,127.0,104.0
874,YISHUN ST 81,112.6,127.0,104.0
742,BEDOK RESERVOIR RD,71.2,82.0,67.0
180,BISHAN ST 13,76.71,88.0,64.0
176,BISHAN ST 13,72.13,88.0,64.0
184,BISHAN ST 13,77.87,90.0,64.0
275,BT BATOK EAST AVE 4,68.91,88.0,64.0
12,REDHILL CL,58.67,60.0,57.0
33,LIM LIAK ST,83.0,88.0,75.0
20,TIONG BAHRU RD,87.0,88.0,75.0
142,PETIR RD,84.57,107.0,73.0
131,CASHEW RD,81.12,107.0,73.0
223,PENDING RD,81.68,107.0,73.0
206,PETIR RD,81.11,107.0,73.0
424,FAJAR RD,112.21,129.0,103.0
117,PENDING RD,69.03,84.0,64.0
124,PENDING RD,146.33,151.0,144.0
380,CLEMENTI AVE 5,77.52,93.0,68.0
677,HOUGANG AVE 8,71.11,89.0,64.0
802,TAMPINES AVE 4,73.85,93.0,68.0
402,TAMPINES ST 41,82.93,104.0,64.0
860B,TAMPINES AVE 5,108.43,127.0,104.0
142,SIMEI ST 2,106.14,123.0,84.0
144,SIMEI ST 2,147.23,154.0,146.0
173,WOODLANDS ST 13,112.71,182.0,91.0
348,WOODLANDS AVE 3,98.25,122.0,84.0
833,YISHUN ST 81,82.96,107.0,73.0
870,YISHUN ST 81,111.65,127.0,104.0
871,YISHUN ST 81,114.32,127.0,104.0
306,YISHUN CTRL,113.56,122.0,104.0
865,YISHUN ST 81,113.39,127.0,104.0
866,YISHUN ST 81,112.87,127.0,104.0
879,YISHUN ST 81,90.02,104.0,84.0
327,YISHUN RING RD,88.88,104.0,84.0
329,YISHUN RING RD,87.68,104.0,84.0
832,YISHUN ST 81,113.61,127.0,104.0
821,YISHUN ST 81,106.38,127.0,64.0
834,YISHUN ST 81,145.27,154.0,142.0
837,YISHUN ST 81,146.25,154.0,145.0
57,CHAI CHEE DR,86.37,110.0,75.0
636,BEDOK RESERVOIR RD,143.74,146.0,142.0
108,LENGKONG TIGA,147.94,154.0,146.0
171,BISHAN ST 13,72.08,88.0,64.0
195,BISHAN ST 13,74.26,88.0,64.0
222,BISHAN ST 23,147.6,154.0,146.0
280,BT BATOK EAST AVE 3,67.13,88.0,64.0
149,BT BATOK WEST AVE 6,92.33,103.0,72.0
250,BANGKIT RD,84.42,107.0,73.0
252,BANGKIT RD,83.57,103.0,73.0
140,PETIR RD,112.96,128.0,104.0
228,PENDING RD,146.8,151.0,144.0
233,PENDING RD,147.02,151.0,144.0
422,FAJAR RD,147.45,155.0,146.0
443,CLEMENTI AVE 3,68.0,68.0,68.0
351,JURONG EAST ST 31,76.36,87.0,74.0
934,JURONG WEST ST 91,112.37,127.0,104.0
913,JURONG WEST ST 91,111.31,127.0,103.0
104,PASIR RIS ST 12,112.71,128.0,103.0
147,SERANGOON NTH AVE 1,72.71,88.0,64.0
880,TAMPINES AVE 8,112.44,127.0,104.0
147,SIMEI ST 2,146.76,154.0,146.0
135,POTONG PASIR AVE 3,104.48,111.0,103.0
817,WOODLANDS ST 82,148.11,151.0,144.0
346,WOODLANDS ST 32,148.34,156.0,142.0
797,YISHUN RING RD,68.98,82.0,64.0
320,YISHUN CTRL,87.49,108.0,74.0
248,YISHUN AVE 9,89.06,105.0,84.0
875,YISHUN ST 81,89.7,104.0,84.0
389,YISHUN AVE 6,91.45,104.0,84.0
850,YISHUN ST 81,114.04,128.0,104.0
859,YISHUN AVE 4,115.12,127.0,104.0
625,BEDOK RESERVOIR RD,77.33,104.0,68.0
185,BISHAN ST 13,74.09,88.0,64.0
